signal_id,signal_time_jst,signal_time_unix,symbol,mc_band,mc,liquidity,entry_price,sl_price,tp_price,rr_ratio,atr,vwap,rsi,vol_surge,score_total,score_volume,score_vwap,score_rsi,score_liquidity,score_repro,score_penalty,score_pps_bonus,pps,pps_label,range_pct,vwap_dev,signal_count,success_count,success_rate,adjusted_rate,ohlcv_aggregate,rsi_overbought,atr_sl_mult,atr_tp_mult,volume_surge_min,notified,notify_threshold,gecko_url,pool_address,token_address,outcome_checked_at,price_15m,price_30m,price_60m,high_60m,low_60m,sl_hit,tp_hit,outcome,pnl_pct
4593f4e9,2026-02-26 11:54:34,1772074474,gork,$1M〜$5M,1349654,142860,0.0013616518558567,0.0002447446055741,0.0031487034563087,1.6,0.000446762900113,0.0012825105187632,54.25,0.23,56,0.0,20.0,20.0,15.0,1.2,0.0,0.0,3,中間,0.399,6.17,11,2,0.182,0.281,15,75,2.5,4.0,3.0,True,50,https://www.geckoterminal.com/solana/pools/FTVfrnFb48apSPKTBkB5cdTu6AiTRSX5wdV68uTrPiWu,FTVfrnFb48apSPKTBkB5cdTu6AiTRSX5wdV68uTrPiWu,gorkrgj6k4K449Qa4eF1NaWC5cNLQtMsVEikhpGn7fC,,,,,,,,,OPEN,
3d3e8280,2026-02-26 11:54:37,1772074477,Pippkin,$1M〜$5M,2540126,148163,0.002575546003857,0.0018457363518549,0.0037432414470603,1.6,0.0002919238608008,0.0032758300685808,42.06,0.33,20,0.0,0.0,0.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.203,-21.38,8,0,0.0,0.192,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,,,,,,,,,OPEN,
dd0752cd,2026-02-26 11:54:40,1772074480,AgenC,$1M〜$5M,1944850,132686,0.0019448500154627,0.0013490876439816,0.0028980698098323,1.6,0.0002383049485924,0.0031681416571819,50.41,0.09,40,0.0,0.0,20.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.113,-38.61,7,0,0.0,0.208,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,5yC9BM8KUsJTPbWPLfA2N8qH1s9V8DQ3Vcw1G6Jdpump,,,,,,,,,OPEN,
25a7dec8,2026-02-26 11:55:13,1772074513,Punch,$5M〜$50M,22464762,735341,0.0224717256707093,0.0200457733289965,0.0267171422687065,1.75,0.0012129761708563,0.0276720869905458,46.25,0.14,20,0.0,0.0,0.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.108,-18.79,28,0,0.0,0.076,15,72,2.0,3.5,2.0,False,50,https://www.geckoterminal.com/solana/pools/A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,,,,,,,,,OPEN,
c1cbf83e,2026-02-26 11:59:33,1772074773,AUTISM,$1M〜$5M,1086187,102622,0.001048198708975,0.0006860225220898,0.0016276806079914,1.6,0.0001448704747541,0.0013494250918486,63.01,1.44,40,0.0,0.0,20.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.26,-22.32,8,0,0.0,0.192,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,,,,,,,,,OPEN,
aa26d94b,2026-02-26 12:04:32,1772075072,PMPR,$300K〜$1M,516944,65448,0.00052392064639,0.0003929567008646,0.0007421938889322,1.67,4.365464850845832e-05,0.0006817058596056,36.12,0.43,20,0.0,0.0,0.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.202,-23.15,13,0,0.0,0.139,5,85,3.0,5.0,4.0,False,50,https://www.geckoterminal.com/solana/pools/BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,AX9D7Nqtu3enaeL4ELxoagsNV7AyEQEhK2ziwiyJpump,,,,,,,,,OPEN,
8429ccc4,2026-02-26 12:04:34,1772075074,arc,$5M〜$50M,38611756,2728928,0.0382510777381852,0.0265070971294551,0.0588030438034628,1.75,0.005871990304365,0.0888585458186355,13.1,0.14,25,0.0,0.0,0.0,15.0,0.4,0.0,10.0,5,強い安値圏,0.008,-56.95,4,0,0.0,0.278,15,72,2.0,3.5,2.0,False,50,https://www.geckoterminal.com/solana/pools/J3b6dvheS2Y1cbMtVz5TCWXNegSjJDbUKxdUVDPoqmS7,J3b6dvheS2Y1cbMtVz5TCWXNegSjJDbUKxdUVDPoqmS7,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,,,,,,,,,OPEN,
246112e0,2026-02-26 12:04:38,1772075078,TROLL,$5M〜$50M,17245358,1437223,0.0172645875978919,0.0169094411463133,0.0178860938881545,1.75,0.0001775732257893,0.0166792110543667,62.01,0.02,52,0.0,20.0,20.0,15.0,2.0,0.0,-5.0,2,やや高値圏,0.914,3.51,10,2,0.2,0.3,15,72,2.0,3.5,2.0,True,50,https://www.geckoterminal.com/solana/pools/4w2cysotX6czaUGmmWg13hDpY4QEMG2CzeKYEQyK9Ama,4w2cysotX6czaUGmmWg13hDpY4QEMG2CzeKYEQyK9Ama,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,,,,,,,,,OPEN,
bf96e99f,2026-02-26 12:05:11,1772075111,gork,$300K〜$1M,887327,130485,0.0008873827673919,0.00082353781674,0.0009937910184785,1.67,2.128165021731564e-05,0.0010893349088494,54.06,0.25,40,0.0,0.0,20.0,15.0,0.0,0.0,5.0,4,やや安値圏,0.116,-18.54,12,1,0.083,0.206,5,85,3.0,5.0,4.0,False,50,https://www.geckoterminal.com/solana/pools/AZmU4Bv6TPHimgqBe5eRsRQ18KKKr2aemHdqmfbVKqvr,AZmU4Bv6TPHimgqBe5eRsRQ18KKKr2aemHdqmfbVKqvr,76EDL5qNcte2ZH29quTaFzagXjWAEY83CATEjyA6pump,,,,,,,,,OPEN,
5ade0a93,2026-02-26 12:09:32,1772075372,DATACLAW,$300K〜$1M,602579,75548,0.0006028579701065,0.0003631849800422,0.001002312953547,1.67,7.989099668809651e-05,0.0005668438790363,38.85,0.38,40,0.0,20.0,0.0,15.0,5.5,0.0,0.0,3,中間,0.523,6.35,17,6,0.353,0.386,5,85,3.0,5.0,4.0,False,50,https://www.geckoterminal.com/solana/pools/A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,Duxeg8HrG89Dq95oyiydrnFd8irZhjApGZu8PYrEpump,,,,,,,,,OPEN,
ae9ae232,2026-02-26 12:09:35,1772075375,NIRE,$1M〜$5M,1311574,142982,0.0012971175555661727,0.0005022427525587257,0.0025689172403780876,1.6,0.0003179499212029788,0.0012515838181097964,49.55,0.34,36,0.0,20.0,0.0,15.0,0.9,0.0,0.0,3,中間,0.37,3.64,2,0,0.0,0.357,15,75,2.5,4.0,3.0,False,50,https://www.geckoterminal.com/solana/pools/Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,7nePAcJhg88s1KFJptgaBvzYgHaUDzddgU65Etvtpump,,,,,,,,,OPEN,
