signal_id,signal_time_jst,signal_time_unix,symbol,mc_band,mc,liquidity,entry_price,sl_price,tp_price,rr_ratio,atr,vwap,rsi,vol_surge,score_total,score_volume,score_vwap,score_rsi,score_liquidity,score_repro,score_penalty,signal_count,success_count,success_rate,adjusted_rate,ohlcv_aggregate,rsi_overbought,atr_sl_mult,atr_tp_mult,volume_surge_min,notified,notify_threshold,gecko_url,pool_address,token_address,outcome_checked_at,price_15m,price_30m,price_60m,high_60m,low_60m,sl_hit,tp_hit,outcome,pnl_pct
52584e1c,2026-02-26 02:06:47,1772039207,PENGUIN,$5M〜$50M,6793323,444294,0.0067935906409602,0.00651685700973,0.0074261246552005,2.29,0.00015813350356,0.0069878683031278,38.81,0.32,15,0.0,0.0,0.0,15.0,0.0,0.0,11,1,0.091,0.219,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,2026-02-26 03:19:10,0.0066844947299923,0.0069023391064479,0.0067397886685624,0.0070230654121489,0.0065343561586332,False,False,LOSS-,-0.79
3e9ec13d,2026-02-26 02:11:48,1772039508,ROSCLAW,$1M〜$5M,1034261,97683,0.0010361013370761,0.0005394202338687,0.0022778040950947,2.5,0.0002483405516037,0.0007441849199923,57.2,0.29,58,0.0,20.0,20.0,15.0,3.0,0.0,18,5,0.278,0.326,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/BBeJvzFYLxLbyHU9j5jnz4TRCfTY6E3CBmQ2f9t6eH97,BBeJvzFYLxLbyHU9j5jnz4TRCfTY6E3CBmQ2f9t6eH97,BVdMM5Fd7MxcTExnokXZzmCtiLvd2Es5zZQqRLNmrzSy,2026-02-26 03:19:13,0.0010193968271368,0.0011446155383783,0.0010521305156957,0.0013823677425331,0.0009039123878548,False,False,WIN+,1.55
e6a939ba,2026-02-26 02:11:50,1772039510,PsyopAnime,$1M〜$5M,4875732,338194,0.0048759073503814,0.0043548605051245,0.0061785244635235,2.5,0.0002605234226284,0.0057303834546042,45.83,0.58,15,0.0,0.0,0.0,15.0,0.0,0.0,20,0,0.0,0.1,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/FpyosQzp5ijfrxqqBVNm67rfam7VsbVNAm7PUf8Yvt1c,FpyosQzp5ijfrxqqBVNm67rfam7VsbVNAm7PUf8Yvt1c,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,2026-02-26 03:19:16,0.0052666051436853,0.0052430794259922,0.0051734947333242,0.0053572241637882,0.0048605377572714,False,False,WIN+,6.1
ef2ae41f,2026-02-26 02:16:47,1772039807,GROKIUS,$1M〜$5M,3913137,213089,0.0038971066771732,0.0032472727543171,0.0055216914843134,2.5,0.000324916961428,0.0035396689631138,63.3,0.05,55,0.0,20.0,20.0,15.0,0.0,0.0,16,0,0.0,0.119,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/HUsE3ouq2rL2egjy1hURxYiiQw4uuv4QDdvpYedQ8Rdh,HUsE3ouq2rL2egjy1hURxYiiQw4uuv4QDdvpYedQ8Rdh,67ezHLk8PUkjJCXjmmgPbx85VowA52ghfRXa9A8Tpump,2026-02-26 03:19:19,0.0036640482070133,0.0035943484739114,0.0034508942962552,0.0039653114492621,0.0032179399276293,True,False,LOSS,-11.45
32915ac9,2026-02-26 02:16:50,1772039810,BigTrout,$300K〜$1M,785850,129026,0.0008288943702956,0.0007750409770297,0.0009689131927869,2.6,2.1541357306354347e-05,0.000849583876204,63.49,0.7,35,0.0,0.0,20.0,15.0,0.0,0.0,11,0,0.0,0.156,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/84Q5fsB6dhvsYHqDfkBXDvdfmSiweLeZwGmUtD1fUBAc,84Q5fsB6dhvsYHqDfkBXDvdfmSiweLeZwGmUtD1fUBAc,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,2026-02-26 03:19:22,0.0008027815908888,0.0008017083185763,0.0008058736933105,0.0008312424902359,0.0007538182605207,True,False,LOSS,-2.78
3699abb5,2026-02-26 02:21:47,1772040107,ELON,$300K〜$1M,595600,122182,0.0006005335139296,0.0005116000539276,0.0008317605099349,2.6,3.557338400080707e-05,0.0005035451729873,59.67,0.33,59,0.0,20.0,20.0,15.0,3.6,0.0,17,5,0.294,0.341,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/afpugRuqYSxVwEMHSV1x4EZeq8pNPU3GqaRtpxh1sue,afpugRuqYSxVwEMHSV1x4EZeq8pNPU3GqaRtpxh1sue,2akXpuyFXAVN5YofZpZMfBp2Vxognpmv9NooBMuHpump,2026-02-26 03:34:10,0.0006092428173698,0.0005738384116584,0.0004961041333737,0.0006201976490598,0.0004615383897957,True,False,LOSS,-17.39
005860f2,2026-02-26 02:26:47,1772040407,Pippkin,$1M〜$5M,3869567,181182,0.0039210838459609,0.0029183778013289,0.006427848957541,2.5,0.000501353022316,0.0029501234702763,53.98,0.43,55,0.0,20.0,20.0,15.0,0.0,0.0,12,0,0.0,0.147,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,2026-02-26 03:34:13,0.0038721646629386,0.0037279384222133,0.0035483856560875,0.0039871500770842,0.0029877409718822,False,False,LOSS-,-9.5
0443c249,2026-02-26 02:26:49,1772040409,AgenC,$1M〜$5M,2826542,156021,0.0027917852226831,0.0019345693104956,0.0049348250031516,2.5,0.0004286079560937,0.0021913529135768,44.4,0.56,36,0.0,20.0,0.0,15.0,0.8,0.0,3,0,0.0,0.312,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,5yC9BM8KUsJTPbWPLfA2N8qH1s9V8DQ3Vcw1G6Jdpump,2026-02-26 03:34:16,0.0027987900853047,0.0024697645109822,0.0024167290504361,0.0030415759738242,0.0022084372904724,False,False,LOSS-,-13.43
98cf8f14,2026-02-26 02:31:46,1772040706,USELESS,$5M〜$50M,44050485,1640431,0.0439349979565842,0.0423744688690198,0.0475019215853028,2.29,0.0008917309071796,0.0414110507646143,59.21,0.0,58,0.0,20.0,20.0,15.0,2.9,0.0,12,3,0.25,0.324,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,2026-02-26 03:34:18,0.0446048970138582,0.04384659158921,0.0446366547627873,0.0451320889585823,0.0436440262193932,False,False,WIN+,1.6
45a43cd9,2026-02-26 02:36:47,1772041007,PMPR,$300K〜$1M,704587,73688,0.0006990141526959,0.0004846754095467,0.001256294884884,2.6,8.573549725969373e-05,0.0008654302391102,49.48,0.33,15,0.0,0.0,0.0,15.0,0.0,0.0,29,0,0.0,0.074,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,AX9D7Nqtu3enaeL4ELxoagsNV7AyEQEhK2ziwiyJpump,2026-02-26 03:49:09,0.0006702458089019,0.0006136374797167,0.0005465873015844,0.0007230226502688,0.000398085718211,True,False,LOSS,-21.81
02fa1161,2026-02-26 02:36:50,1772041010,SANAET,$5M〜$50M,23311766,654273,0.0233117661420295,0.0189279027280599,0.0333320253739601,2.29,0.0025050648079826,0.0188638786002891,54.35,0.07,55,0.0,20.0,20.0,15.0,0.0,0.0,0,0,0.0,0.0,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/CuxLbyaZAC6X89me2unfuKRpy1H775rpVCE3i5L9Ztbi,CuxLbyaZAC6X89me2unfuKRpy1H775rpVCE3i5L9Ztbi,2ieDnfWLzrat7zGFz4qFh5FMg75WkQrvmWaAHeSZoxHZ,2026-02-26 03:49:12,0.0238702172220764,0.0236415693906242,0.021962167007073,0.0239717169996891,0.0217442508008319,False,False,LOSS-,-5.79
6320143c,2026-02-26 02:36:53,1772041013,DATACLAW,$300K〜$1M,759637,81883,0.0007749878391396,0.0005137215459467,0.0014542802014412,2.6,0.0001045065172771,0.0011177316975488,54.95,0.1,37,0.0,0.0,20.0,15.0,1.6,0.0,6,1,0.167,0.318,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,Duxeg8HrG89Dq95oyiydrnFd8irZhjApGZu8PYrEpump,2026-02-26 03:49:15,0.0006688379994954,0.0006359320827614,0.0004685225496833,0.0007918473579387,0.0004216417302124,True,False,LOSS,-39.54
c2dadfc6,2026-02-26 02:41:47,1772041307,gork,$5M〜$50M,8088460,839157,0.0079380422183578,0.0055013219704623,0.0135076884992618,2.29,0.0013924115702259,0.0073192777561204,62.95,0.32,60,0.0,20.0,20.0,15.0,5.2,0.0,20,7,0.35,0.38,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,2026-02-26 03:49:18,0.0096384031504275,0.0089825024504022,0.0084474058327173,0.0107339116314759,0.0076759940719424,False,False,WIN+,6.42
86efc488,2026-02-26 02:41:50,1772041310,AUTISM,$1M〜$5M,1168710,105968,0.0011643743160921,0.0007261726487246,0.0022598784845108,2.5,0.0002191008336837,0.0015015034107294,43.22,0.48,15,0.0,0.0,0.0,15.0,0.0,0.0,20,0,0.0,0.1,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,2026-02-26 03:49:20,0.0010517124399261,0.0009887263227075,0.0010694326042787,0.0012226800498626,0.0009266690128637,False,False,LOSS-,-8.15
4c863494,2026-02-26 02:46:47,1772041607,KIMCHI,$300K〜$1M,944821,83866,0.0009448455997688,0.0008184058848988,0.0012735888584308,2.6,5.05758859479989e-05,0.0010436785456224,49.83,0.04,25,0.0,0.0,0.0,15.0,10.5,0.0,8,5,0.625,0.577,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/5nMsiD6CjDci1y83ihC2Ph7oMpfiogz5MGUzHJzUcXdU,5nMsiD6CjDci1y83ihC2Ph7oMpfiogz5MGUzHJzUcXdU,AWpD39myXc7emw5M9cMCofkbo92x5FKWdGHWYpZFdoge,2026-02-26 03:50:23,0.0008788951238651,0.0008831453409781,0.000943336280744,0.0009512651698926,0.0008364029211803,False,False,LOSS-,-0.16
2250a99e,2026-02-26 02:46:50,1772041610,$HACHI,$1M〜$5M,4593312,97586,4.728062521479223e-09,4.372204550185211e-09,5.617707449714256e-09,2.5,1.779289856470066e-10,4.6920903575403044e-09,44.34,0.02,35,0.0,20.0,0.0,15.0,0.0,0.0,20,1,0.05,0.14,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/DqAfrGV2GBxpGRsq6Xk1z9ojRncqgLeeVPaKg5bCc24Z,DqAfrGV2GBxpGRsq6Xk1z9ojRncqgLeeVPaKg5bCc24Z,x95HN3DWvbfCBtTjGm587z8suK3ec6cwQwgZNLbWKyp,2026-02-26 03:50:26,4.735248953205675e-09,4.781788971794287e-09,4.8575023602616434e-09,4.932868453778802e-09,4.627813827964611e-09,False,False,WIN+,2.74
a1f58bec,2026-02-26 02:51:46,1772041906,Clude,$300K〜$1M,580145,73902,0.0005801466992151,0.0004665731440133,0.0008754379427396,2.6,4.542942208070064e-05,0.0009052585519029,27.71,0.22,15,0.0,0.0,0.0,15.0,0.0,0.0,8,0,0.0,0.192,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/7udbgT6w6X5VpdZuEm4UHbkuUaULYFZmKhntbNuNmaUt,7udbgT6w6X5VpdZuEm4UHbkuUaULYFZmKhntbNuNmaUt,AWGCDT2gd8JadbYbYyZy1iKxfWokPNgrEQoU24zUpump,2026-02-26 04:04:10,0.000555815055996,0.0004550194638215,0.000446684988197,0.0005905029643816,0.0004202833782208,True,False,LOSS,-23.0
a8b29545,2026-02-26 02:51:49,1772041909,WAR,$5M〜$50M,16420321,522169,0.0164203216808708,0.0154504305667559,0.0186372156559905,2.29,0.0005542234937799,0.0181879233317307,41.93,0.06,15,0.0,0.0,0.0,15.0,0.0,0.0,9,0,0.0,0.179,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw,qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw,8opvqaWysX1oYbXuTL8PHaoaTiXD69VFYAX4smPebonk,2026-02-26 04:04:13,0.016106615244395,0.0166800823795766,0.0168981470991469,0.0170853490161196,0.0160945704370649,False,False,WIN+,2.91
f75da06c,2026-02-26 02:56:47,1772042207,MACMINI,$1M〜$5M,2780346,165874,0.0026563198944831,0.0021091757648284,0.0040241802186197,2.5,0.0002735720648273,0.0019145405132412,61.91,2.18,58,2.3,20.0,20.0,15.0,0.9,0.0,2,0,0.0,0.357,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/FV7QJ4FSZFpkvSNPEaJBZLVJxe4XjgoNFBwBGGf2vTRF,FV7QJ4FSZFpkvSNPEaJBZLVJxe4XjgoNFBwBGGf2vTRF,2QKrBtNECja4cJygxA7igwqxahs93GNmuQ2We2stpump,2026-02-26 04:04:16,0.0025343903759454,0.0030761611109746,0.0032202134674833,0.0034606775024914,0.0024153399089411,False,False,WIN+,21.23
95e72bb2,2026-02-26 03:01:47,1772042507,67,$1M〜$5M,1888951,257097,0.0018896248422875,0.0017373151913873,0.0022703989695379,2.5,7.615482545008458e-05,0.0016913430536762,73.48,1.39,55,0.0,20.0,20.0,15.0,0.0,0.0,7,0,0.0,0.208,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/DMAFL613XTipuA3jFNYczavWT7XsiYf9cR3qmRMZQhB6,DMAFL613XTipuA3jFNYczavWT7XsiYf9cR3qmRMZQhB6,9AvytnUKsLxPxFHFqS6VLxaxt5p6BhYNr53SD2Chpump,2026-02-26 04:04:19,0.0019564608726655,0.001951116122955,0.0018907613542574,0.0020650011139793,0.0018842904535518,False,False,WIN+,0.06
86ba286e,2026-02-26 03:01:51,1772042511,urmom,$300K〜$1M,548555,144917,0.000545799748786,0.0003666393211391,0.0010116168606679,2.6,7.166417105876028e-05,0.0005093211386363,59.6,0.2,73,0.0,20.0,20.0,15.0,18.0,0.0,9,8,0.889,0.75,5,91,2.5,6.5,5.0,True,70,https://www.geckoterminal.com/solana/pools/GLxFx3bKssbkEMxnq1fZPbXeGqzx7fR4AN5x34Wrts4n,GLxFx3bKssbkEMxnq1fZPbXeGqzx7fR4AN5x34Wrts4n,9j6twpYWrV1ueJok76D9YK8wJTVoG9Zy8spC7wnTpump,2026-02-26 04:04:21,0.0004970653531621,0.0005092390560496,0.0004204274387447,0.0005660369839583,0.0004204274387447,False,False,LOSS-,-22.97
fd11f504,2026-02-26 03:06:47,1772042807,Punch,$5M〜$50M,25978597,783199,0.0259970354209097,0.023447263337909,0.0318250858963398,2.29,0.0014570126188575,0.0328728918731041,44.24,0.29,15,0.0,0.0,0.0,15.0,0.0,0.0,10,1,0.1,0.233,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,2026-02-26 04:19:10,0.0274080740531279,0.0275785020701036,0.0259972479514698,0.0278066591895479,0.0250887520200284,False,False,WIN+,0.0
35aaf48e,2026-02-26 03:06:50,1772042810,Punch-ku,$1M〜$5M,1418339,98632,0.0014193578845838,0.0011341169949055,0.0021324601087795,2.5,0.0001426204448391,0.0004558045431535,97.84,0.52,40,0.0,20.0,20.0,15.0,0.0,-15.0,0,0,0.0,0.0,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/2dyFcsYwPrdNcrRpQCWEGAn9VRPGJji3BnQdmVxJmJ8P,2dyFcsYwPrdNcrRpQCWEGAn9VRPGJji3BnQdmVxJmJ8P,EXrBNZPC9z8pGgTJFPLRJqvEVoqaPteQMkSgRQfWpump,2026-02-26 04:19:12,0.0016352009020893,0.001867461499347,0.0010174376733506,0.0021055281391546,0.0007577729813226,True,False,LOSS,-28.32
1ee3db07,2026-02-26 03:06:52,1772042812,Lobstar,$1M〜$5M,3979751,290869,0.0039838442184773,0.0030390366230054,0.0063458632071571,2.5,0.0004724037977359,0.0066170649606652,25.72,0.3,15,0.0,0.0,0.0,15.0,0.0,0.0,20,0,0.0,0.1,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/AADJrfmWoHVXZhF1UkbHvNC5tqrBpkGdSaxtMYteDm2x,AADJrfmWoHVXZhF1UkbHvNC5tqrBpkGdSaxtMYteDm2x,AVF9F4C4j8b1Kh4BmNHqybDaHgnZpJ7W7yLvL7hUpump,2026-02-26 04:19:15,0.0041369339539413,0.0040456864858447,0.0037417162808384,0.0043505140086804,0.003436538680932,False,False,LOSS-,-6.08
79d0e07c,2026-02-26 03:07:05,1772042825,NIRE,$1M〜$5M,2313080,161280,0.0024324901154271,0.0014820113131633,0.0048086871210866,2.5,0.0004752394011319,0.0008502562201287,82.87,0.72,56,0.0,20.0,20.0,15.0,0.9,0.0,2,0,0.0,0.357,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,7nePAcJhg88s1KFJptgaBvzYgHaUDzddgU65Etvtpump,2026-02-26 04:19:18,0.0016112405755101,0.0013853650450295,0.0012771340965194,0.0024767791408696,0.0011203910603651,True,False,LOSS,-47.5
1907c067,2026-02-26 03:21:47,1772043707,gork,$1M〜$5M,1241481,154519,0.0012397300898537,0.0009776221070902,0.0018950000467626,2.5,0.0001310539913817,0.0010821716664979,63.65,0.21,61,0.0,20.0,20.0,15.0,5.8,0.0,14,5,0.357,0.395,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/AZmU4Bv6TPHimgqBe5eRsRQ18KKKr2aemHdqmfbVKqvr,AZmU4Bv6TPHimgqBe5eRsRQ18KKKr2aemHdqmfbVKqvr,76EDL5qNcte2ZH29quTaFzagXjWAEY83CATEjyA6pump,2026-02-26 04:34:10,0.0013169042735625,0.0013400045115962,0.0012831026943185,0.0013652285454585,0.0011643187540797,False,False,WIN+,3.5
d43c27b5,2026-02-26 03:21:50,1772043710,ROSCLAW,$300K〜$1M,992617,95637,0.0009835211232864,0.000637998393124,0.0018818802217087,2.6,0.0001382090920649,0.0009646159732741,42.44,0.41,37,0.0,20.0,0.0,15.0,2.2,0.0,3,1,0.333,0.438,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/BBeJvzFYLxLbyHU9j5jnz4TRCfTY6E3CBmQ2f9t6eH97,BBeJvzFYLxLbyHU9j5jnz4TRCfTY6E3CBmQ2f9t6eH97,BVdMM5Fd7MxcTExnokXZzmCtiLvd2Es5zZQqRLNmrzSy,2026-02-26 04:34:13,0.0009621660574862,0.0009835196121582,0.0007948188709015,0.0010862599713692,0.0007550624838917,False,False,LOSS-,-19.19
8b3813ed,2026-02-26 03:31:48,1772044308,GROKIUS,$1M〜$5M,3292879,196798,0.0033164481664097,0.0026910672635144,0.0048799004236479,2.5,0.0003126904514476,0.0035651813191664,43.04,0.05,15,0.0,0.0,0.0,15.0,0.0,0.0,16,0,0.0,0.119,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/HUsE3ouq2rL2egjy1hURxYiiQw4uuv4QDdvpYedQ8Rdh,HUsE3ouq2rL2egjy1hURxYiiQw4uuv4QDdvpYedQ8Rdh,67ezHLk8PUkjJCXjmmgPbx85VowA52ghfRXa9A8Tpump,2026-02-26 04:34:15,0.0031973551470939,0.0032446959320133,0.0029524335283575,0.0033740122133991,0.0029513614297878,False,False,LOSS-,-10.98
6aec24b5,2026-02-26 03:31:51,1772044311,PENGUIN,$5M〜$50M,6875882,450202,0.0068836444029777,0.006584997391862,0.0075662661426706,2.29,0.0001706554349232,0.0069754970527189,48.27,0.0,15,0.0,0.0,0.0,15.0,0.0,0.0,9,1,0.111,0.25,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,2026-02-26 04:34:18,0.0068592318673676,0.0070652980768312,0.0072701496690757,0.0075326404715206,0.0068495610277557,False,False,WIN+,5.61
2fad07a3,2026-02-26 03:36:47,1772044607,USELESS,$5M〜$50M,45097559,1662871,0.045124212591367,0.0435391986861427,0.0487471015175939,2.29,0.0009057222315567,0.0415861569554309,67.77,0.34,57,0.0,20.0,20.0,15.0,2.2,0.0,13,3,0.231,0.306,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,2026-02-26 04:49:11,0.044686958667303,0.0445219006099176,0.0443272777967578,0.0453166850484445,0.0435027437926824,True,False,LOSS,-1.77
983549eb,2026-02-26 03:36:50,1772044610,AgenC,$1M〜$5M,2462855,147908,0.0024359878049198,0.0016832479390975,0.0043178374694756,2.5,0.0003763699329111,0.0021965357902688,36.41,0.12,36,0.0,20.0,0.0,15.0,0.8,0.0,3,0,0.0,0.312,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,5yC9BM8KUsJTPbWPLfA2N8qH1s9V8DQ3Vcw1G6Jdpump,2026-02-26 04:49:14,0.0023846186784632,0.0026346678668909,0.0027952677431993,0.0031285231603852,0.002277031370889,False,False,WIN+,14.75
c5c94e47,2026-02-26 03:41:47,1772044907,Pippkin,$1M〜$5M,3315635,169377,0.0034313940796904,0.0024471927204494,0.0058918974777928,2.5,0.0004921006796204,0.00307323841628,38.93,0.38,35,0.0,20.0,0.0,15.0,0.0,0.0,5,0,0.0,0.25,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,2026-02-26 04:49:17,0.0036458709699941,0.0033464765883806,0.0033654454057264,0.0037128468734987,0.0031110456640842,False,False,LOSS-,-1.92
d7974a35,2026-02-26 03:51:47,1772045507,$HACHI,$1M〜$5M,4742047,99358,4.843176633940544e-09,4.492115874931344e-09,5.720828531463545e-09,2.5,1.7553037950460024e-10,4.70336463631649e-09,50.88,0.27,56,0.0,20.0,20.0,15.0,0.6,0.0,8,1,0.125,0.269,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/DqAfrGV2GBxpGRsq6Xk1z9ojRncqgLeeVPaKg5bCc24Z,DqAfrGV2GBxpGRsq6Xk1z9ojRncqgLeeVPaKg5bCc24Z,x95HN3DWvbfCBtTjGm587z8suK3ec6cwQwgZNLbWKyp,2026-02-26 05:04:10,4.984172941216987e-09,4.983101114634345e-09,4.989547532890458e-09,5.001432718348344e-09,4.801380601877308e-09,False,False,WIN+,3.02
c34fd306,2026-02-26 03:51:50,1772045510,PMPR,$300K〜$1M,571671,67025,0.0005739095958356,0.0003973419943521,0.0010329853596927,2.6,7.062704059339583e-05,0.0007757641904397,46.76,0.16,16,0.0,0.0,0.0,15.0,0.8,0.0,3,0,0.0,0.312,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,AX9D7Nqtu3enaeL4ELxoagsNV7AyEQEhK2ziwiyJpump,2026-02-26 05:04:12,0.0004365241365572,0.0005166782126343,0.000619829868831,0.0006373550771812,0.0003797993495313,True,False,LOSS,8.0
4135d4c2,2026-02-26 03:51:53,1772045513,DATACLAW,$300K〜$1M,552912,70362,0.0005412203467527,0.0003375293921602,0.0010708168286931,2.6,8.147638183698212e-05,0.0011739408766351,44.32,0.29,15,0.0,0.0,0.0,15.0,0.0,0.0,8,0,0.0,0.192,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,Duxeg8HrG89Dq95oyiydrnFd8irZhjApGZu8PYrEpump,2026-02-26 05:04:15,0.0005304890940316,0.0006237565209457,0.0005468577377952,0.0006430210714256,0.0004698528421723,False,False,WIN+,1.04
d40ebb88,2026-02-26 03:52:05,1772045525,ELON,$300K〜$1M,511226,114338,0.0005113088943934,0.0004464337621167,0.0006799842383126,2.6,2.5950052910657288e-05,0.0005111175198096,43.33,0.0,46,0.0,20.0,0.0,15.0,10.9,0.0,17,9,0.529,0.523,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/afpugRuqYSxVwEMHSV1x4EZeq8pNPU3GqaRtpxh1sue,afpugRuqYSxVwEMHSV1x4EZeq8pNPU3GqaRtpxh1sue,2akXpuyFXAVN5YofZpZMfBp2Vxognpmv9NooBMuHpump,2026-02-26 05:04:18,0.0004635419289995,0.0004888509629388,0.0005041678424272,0.0005150149708396,0.0004625994201739,False,False,LOSS-,-1.4
